txt file line,Perek running counter,page running counter,Perek aprx,Page aprx,Rambam,Semag,Tur Shulchan Arukh,original,problem
815,ה,א,14,1,"[u'Mishneh Torah, Sacrificial Procedure 18:4']",,,"ה א מיי' פי""ח מהלכות מעשה הקרבנות הל""ד",FALSE
816,ו,ב,14,1,"[u'Mishneh Torah, Sacrificial Procedure 19:13']",,,"ו ב מיי' פי""ט שם הלי""ג",FALSE
817,ז,ג,14,1,"[u'Mishneh Torah, Sacrificial Procedure 19:11']",,,ז ג מיי' שם הלכה יא,FALSE
818,ח,ד,14,1,"[u'Mishneh Torah, Sacrificial Procedure 19:9']",,,ח ד מיי' שם הל' ט,FALSE
819,ט,ה,14,1,"[u'Mishneh Torah, Sacrificial Procedure 18:18']",,,"ט ה ו מיי' פי""ח שם הלכה יח",FALSE
820,י,ז,14,1,"[u'Mishneh Torah, Sacrificial Procedure 19:6']",,,"י ז מיי' פי""ט שם הל""ו",FALSE
821,יא,ח,14,1,"[u'Mishneh Torah, Paschal Offering 2:3']",,,"יא ח מיי' פ""ב מהלכות קרבן פסח הל' ג",FALSE
822,יב,א,14,2,"[u'Mishneh Torah, Sacrificial Procedure 19:11']",,,"יב א מיי' פי""ט מהל' מעשה הקרבנות הלכה יא ועי' בה""ז",FALSE
823,יג,ב,14,2,"[u'Mishneh Torah, Sacrificial Procedure 18:15']",,,"יג ב ג ד מיי' פי""ח שם הלכה טו",FALSE
824,יד,ה,14,2,"[u'Mishneh Torah, Sacrificial Procedure 19:15']",,,"יד ה מיי' שם פרק י""ט הל' טו",FALSE
825,טו,ו,14,2,"[u'Mishneh Torah, The Chosen Temple 1:5']",,,"טו ו מיי' פ""א מהל' בית הבחירה הל""ה",FALSE
826,טז,ז,14,2,"[u'Mishneh Torah, Sacrificial Procedure 19:15', u'Mishneh Torah, The Chosen Temple 6:15']",,,"טז ז מיי' פי""ט מהל' מעשה הקרבנות הל' טו ופ""ו מהלכות בית הבחירה הל' טו",FALSE
827,יז,ח,14,2,"[u'Mishneh Torah, The Chosen Temple 6:15']",,,יז ח מיי' שם,FALSE
828,יח,ט,14,2,"[u'Mishneh Torah, Sacrificial Procedure 19:10']",,,"יח ט י מיי' פי""ט מהל' מעשה הקרבנות הלכה י",FALSE
829,יט,א,14,3,"[u'Mishneh Torah, Sacrificial Procedure 18:17']",,,"יט א ב מיי' פי""ח מהל' מעשה הקרבנות הלכה יז",FALSE
830,כ,ג,14,3,"[u'Mishneh Torah, Sacrificial Procedure 18:16']",,,"כ ג מיי' פי""ח מהל' מעשה הקרבנות הלכה טז",FALSE
831,כא,ד,14,3,"[u'Mishneh Torah, Sacrificial Procedure 19:1']",,,"כא ד מיי' פי""ט שם הלכה א",FALSE
832,כב,ה,14,3,"[u'Mishneh Torah, Sacrificial Procedure 19:12', u'Mishneh Torah, Sacrificial Procedure 18:16']",,,"כב ה מיי' שם הלכה יב ופי""ח הלכה טז",FALSE
833,כג,ו,14,3,"[u'Mishneh Torah, Sacrificial Procedure 19:12']",,,"כג ו מיי' פי""ט שם הלכה יב",FALSE
834,כד,ז,14,3,"[u'Mishneh Torah, Sacrificial Procedure 19:11']",,,כד ז מיי' שם הל' יא,FALSE
835,כה,ח,14,3,"[u'Mishneh Torah, Sacrificial Procedure 19:1']",,,כה ח מיי' שם הל' א,FALSE
836,כו,א,14,4,"[u'Mishneh Torah, Sacrificial Procedure 18:11', u'Mishneh Torah, Sacrificial Procedure 19:7']",,,"כו א מיי' פי""ח מהלכות מעשה הקרבנות הל' יא ופי""ט הלכה ז",FALSE
837,כז,ב,14,4,"[u'Mishneh Torah, Sacrificial Procedure 19:11']",,,"כז ב מיי' שם פי""ט הלכה יא",FALSE
838,כח,ג,14,4,"[u'Mishneh Torah, Sacrificial Procedure 19:1']",,,"כח ג מיי' פי""ט שם הלכה א",FALSE
839,כט,א,14,5,"[u'Mishneh Torah, Sacrificial Procedure 19:7']",,,"כט א מיי' פי""ט מהל' מעשה הקרבנות הלכה ז",FALSE
840,ל,ב,14,5,"[u'Mishneh Torah, Sacrificial Procedure 19:10']",,,ל ב מיי' שם הל' י,FALSE
841,לא,ג,14,5,"[u'Mishneh Torah, Sacrificial Procedure 19:3']",,,לא ג ד מיי' שם הל' ג,FALSE
842,לב,ה,14,5,"[u'Mishneh Torah, Sacrificial Procedure 19:7']",,,לב ה מיי' שם הל' ז,FALSE
843,לג,ו,14,5,"[u'Mishneh Torah, Sacrificial Procedure 19:3']",,,לג ו מיי' שם הלכה ג,FALSE
844,לד,ז,14,5,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:11']",,,"לד ז מיי' פי""ח מהל' פסה""מ הלכה יא",FALSE
845,לה,א,14,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 1:30']",,,"לה א ב מיי' פ""א מהל' פסה""מ הלכה ל",FALSE
846,לו,ג,14,6,"[u'Mishneh Torah, Sacrificial Procedure 19:8']",,,"לו ג ד ה מיי' פי""ט מהל' מעשה הקרבנות הל' ח",FALSE
847,לז,ו,14,6,"[u'Mishneh Torah, Sacrificial Procedure 19:8']",,,לז ו מיי' שם,FALSE
848,לח,ז,14,6,"[u'Mishneh Torah, Admission into the Sanctuary 9:4']",,,"לח ז מיי' פ""ט מהלכות ביאת מקדש הל' ד",FALSE
849,לט,א,14,7,"[u'Mishneh Torah, Sacrificial Procedure 19:9']",,,"לט א מיי' פי""ט מהל' מעשה הקרבנות הל""ט",FALSE
850,מ,ב,14,7,"[u'Mishneh Torah, Sacrificial Procedure 19:5']",,,"מ ב ג מיי' שם הל""ה",FALSE
851,מא,ד,14,7,"[u'Mishneh Torah, Sacrificial Procedure 19:14']",,,"מא ד ה ו ז מיי' שם הלי""ד",FALSE
852,מב,ז,14,7,"[u'Mishneh Torah, Sacrifices Rendered Unfit 16:8']",,,"מב ז מיי' פט""ז מהל' פסה""מ הל""ח",FALSE
853,מג,ח,14,7,"[u'Mishneh Torah, Sacrificial Procedure 19:13']",,,"מג ח מיי' פי""ט מהל' מעשה הקרבנות הלי""ג",FALSE
854,מד,א,14,8,"[u'Mishneh Torah, Sacrificial Procedure 19:3']",,,"מד א מיי' פי""ט מהל' מעשה הקרבנות הל""ג",FALSE
855,מה,ב,14,8,"[u'Mishneh Torah, Sacrificial Procedure 19:3']",,,מה ב מיי' שם,FALSE
856,מו,ג,14,8,"[u'Mishneh Torah, Sabbatical Year and the Jubilee 3:5']",,,"מו ג מיי' פ""ג מהל' שמיטה ויובל הל""ה",FALSE
857,מז,ד,14,8,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 7:20']",,,"מז ד מיי' פ""ז מהל' לולב הל""כ",FALSE
858,מח,ה,14,8,"[u'Mishneh Torah, Daily Offerings and Additional Offerings 10:6']",,,"מח ה מיי' פ""י מהל' תמידין ומוספין הל""ו",FALSE
859,מט,ו,14,8,"[u'Mishneh Torah, Sacrificial Procedure 19:3']",,,"מט ו מיי' פי""ט מהל' מעשה הקרבנות הל""ג",FALSE
860,נ,א,14,9,"[u'Mishneh Torah, Sacrificial Procedure 19:3', u'Mishneh Torah, Sacrificial Procedure 19:4']",,,"נ א ב מיי' פי""ט מהל' מעשה הקרבנות הל""ג ד",FALSE
861,נא,ג,14,9,"[u'Mishneh Torah, Sacrificial Procedure 18:18']",,,"נא ג ד ה מיי' שם פי""ח הל' יח",FALSE
862,נב,א,14,10,"[u'Mishneh Torah, Sacrificial Procedure 18:18']",,,"נב א מיי' פי""ח מהל' מעשה הקרבנות הל' יח",FALSE
863,נג,ב,14,10,"[u'Mishneh Torah, Sacrificial Procedure 18:17']",,,"נג ב ג ד מיי' שם פי""ח הלכה יז",FALSE
864,נד,ה,14,10,"[u'Mishneh Torah, Sacrificial Procedure 18:18']",,,"נד ה ו מיי' שם הלי""ח",FALSE
865,נה,ז,14,10,"[u'Mishneh Torah, Sacrificial Procedure 19:13']",,,"נה ז מיי' פי""ט מהל' מעשה הקרבנות הלי""ג",FALSE
866,נו,א,14,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 4:3']",,,"נו א מיי' פ""ד מהלכות פסה""מ הלכה ג",FALSE
867,נז,ב,14,11,"[u'Mishneh Torah, Sacrifices Rendered Unfit 4:15']",,,נז ב מיי' שם הל' טו,FALSE
868,א,ג,15,0,"[u'Mishneh Torah, Sacrificial Procedure 19:7']",,,"א ג ד מיי' פי""ט מהל' מעשה הקרבנות הלכה ז",FALSE
869,ב,ה,15,0,"[u'Mishneh Torah, Sacrificial Procedure 19:7', u'Mishneh Torah, Sacrificial Procedure 18:6']",,,"ב ה ו מיי' שם ופי""ח הלכה ו",FALSE
870,ג,א,15,1,"[u'Mishneh Torah, Sacrificial Procedure 18:8']",,,"ג א מיי' פי""ח מהלכות מעשה הקרבנות הלכה ח",FALSE
871,ד,ב,15,1,"[u'Mishneh Torah, Sacrificial Procedure 18:7']",,,ד ב מיי' שם הלכה ז,FALSE
872,ה,ג,15,1,"[u'Mishneh Torah, Sacrificial Procedure 18:9']",,,ה ג מיי' שם הלכה ט,FALSE
873,ו,ד,15,1,"[u'Mishneh Torah, Sacrificial Procedure 19:4']",,,ו ד מיי' שם פרק יט הלכה ד,FALSE
874,ז,ה,15,1,"[u'Mishneh Torah, Sacrificial Procedure 19:6']",,,ז ה מיי' שם הלכה ו,FALSE
875,ח,ו,15,1,"[u'Mishneh Torah, Admission into the Sanctuary 9:5']",,,"ח ו מיי' פ""ט מהלכות ביאת מקדש הלכה ה",FALSE
876,ט,ז,15,1,"[u'Mishneh Torah, Admission into the Sanctuary 9:10']",,,ט ז מיי' שם הלכה י,FALSE
877,י,ח,15,1,"[u'Mishneh Torah, The Chosen Temple 1:3']",,,"י ח מיי' פ""א מהלכות בית הבחירה הלכה ג",FALSE
878,יא,ט,15,1,"[u'Mishneh Torah, The Chosen Temple 7:11', u'Mishneh Torah, Sacrificial Procedure 10:3', u'Mishneh Torah, Sacrificial Procedure 11:5']",,,"יא ט מיי' פ""ז מהלכות בית הבחירה הל' יא ופ""י מהלכות מעשה הקרבנות הל' ג ופי""א שם הל' ה",FALSE
879,יב,י,15,1,"[u'Mishneh Torah, The Chosen Temple 6:15', u'Mishneh Torah, The Chosen Temple 7:14', u'Mishneh Torah, Sacrificial Procedure 10:5']",,,"יב י מיי' פ""ו מהלכות בית הבחירה הל' טו ופ""ז שם הלכה יד ופ""י מהלכות מעשה הקרבנות הל' ה",FALSE
880,יג,כ,15,1,"[u'Mishneh Torah, Sacrificial Procedure 18:2']",,,"יג כ מיי' פי""ח מהלכות מעשה הקרבנות הלכה ב",FALSE
881,יד,א,15,2,"[u'Mishneh Torah, Red Heifer 4:5']",,,"יד א ב מיי' פ""ד מהל' פרה אדומה הל' ה",FALSE
882,טו,ג,15,2,"[u'Mishneh Torah, Red Heifer 2:7']",,,"טו ג ד מיי' פ""ב מהל' פרה הלכה ז",FALSE
883,טז,א,15,3,"[u'Mishneh Torah, Sacrificial Procedure 18:11']",,,"טז א מיי' פי""ח מהלכות מעשה הקרבנות הלכה יא",FALSE
884,יז,א,15,4,"[u'Mishneh Torah, Things Forbidden on the Altar 4:5']",,,"יז א מיי' פ""ד מהלכות איסורי מזבח הל' ה",FALSE
885,יח,א,15,5,"[u'Mishneh Torah, Paschal Offering 1:3']",,,"יח א ב מיי' פ""א מהל' קרבן פסח הל' ג",FALSE
886,יט,ג,15,5,"[u'Mishneh Torah, Sacrificial Procedure 18:9']",,,"יט ג ד מיי' פי""ח מהל' מעשה הקרבנות הלכה ט",FALSE
887,כ,ה,15,5,"[u'Mishneh Torah, Sacrificial Procedure 18:10']",,,כ ה מיי' שם הלכה י,FALSE
888,כא,א,15,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 15:11']",,,"כא א מיי' פט""ו מהל' פסה""מ הלכה יא",FALSE
889,כב,ב,15,6,"[u'Mishneh Torah, Sacrifices Rendered Unfit 15:20']",,,כב ב מיי' שם הל' כ,FALSE
890,כג,א,15,7,"[u'Mishneh Torah, Things Forbidden on the Altar 3:1']",,,"כג א מיי' פ""ג מהל' איסורי מזבח הל' א",FALSE
891,כד,א,15,8,"[u'Mishneh Torah, Sacrificial Procedure 19:16']",,,"כד א ב ג מיי' פי""ט מהל' מעשה הקרבנו' הלכה טז",FALSE
892,כה,ד,15,8,"[u'Mishneh Torah, Things Forbidden on the Altar 7:3']",,,"כה ד מיי' פ""ז מהל' איסורי מזבח הל""ג",FALSE
893,כו,ה,15,8,"[u'Mishneh Torah, The Chosen Temple 7:11']",,,"כו ה מיי' פ""ז מהל' בית הבחירה הל' יא",FALSE
894,כז,א,15,9,"[u'Mishneh Torah, Murderer and the Preservation of Life 7:5']",,,"כז א מיי' פ""ז מהלכות רוצח הלכה ה",FALSE
895,כח,א,15,10,"[u'Mishneh Torah, Red Heifer 11:3']",,,"כח א מיי' פי""א מהל' פרה אדומה הל' ג",FALSE
896,כט,ב,15,10,"[u'Mishneh Torah, The Chosen Temple 1:2']",,,"כט ב מיי' פ""א מהלכות בית הבחירה הל' ב",FALSE
897,ל,א,15,11,"[u'Mishneh Torah, The Chosen Temple 1:2']",,,"ל א מיי' פ""א מהלכות בית הבחירה הל' ב",FALSE
898,לא,א,15,12,"[u'Mishneh Torah, Trespass 3:1']",,,"לא א מיי' פ""ג מהלכות מעילה הלכה א",FALSE
899,לב,ב,15,12,"[u'Mishneh Torah, Sacrifices Rendered Unfit 3:7']",,,"לב ב מיי' פ""ג מהלכות פסה""מ הלכה ז",FALSE
900,לג,א,15,13,"[u'Mishneh Torah, Things Forbidden on the Altar 3:1']",,,"לג א מיי' פ""ג מהל' איסורי מזבח הלכה א",FALSE
901,לד,ב,15,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 18:7']",,,"לד ב מיי' פי""ח מהל' פסה""מ הל' ז",FALSE
902,לה,ג,15,13,"[u'Mishneh Torah, Sacrifices Rendered Unfit 7:1']",,,"לה ג מיי' פ""ז מהלכות פסה""מ הלכה א",FALSE
